COLLECT	ACollect	20	7.7631612366
COLLECT	Pairs	20	0.0323135148
COLLECT	CCliques	20	5.0762727554
COLLECT	BMBC	20	0.5220766783999999
EACH	AEach	20	10.6231612366
EACH	Pairs	20	0.0323135148
EACH	CCliques	20	5.0762727554
EACH	BMBC	20	0.5220766783999999
PSI	DAMaximals	20	12.092161748
PSI	DBCandidates	20	4.9354811136
PSI	DCCenters	20	0.07400349399999986
PSI	Pairs	20	0.1496326618
