[scallop] Error: Excess arguments provided: '1'
Running 1...
./cmbc2_scala --dataset /home/acald013/Research/Datasets/LA/cell187/cell187_1K.tsv --epsilon 10 --mu 3
2024-11-26 15:33:24,319|0|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Points     |135
2024-11-26 15:33:24,322|3|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Pairs      |1263
2024-11-26 15:33:24,322|3|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Centers    |2526
2024-11-26 15:33:24,322|3|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Candidates |2429
2024-11-26 15:33:24,323|4|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Boxes      |131
2024-11-26 15:33:24,324|5|mr-hn|INFO|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Maximals   |71
2024-11-26 15:33:24,324|5|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Band      |0.0396867
2024-11-26 15:33:24,324|5|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Sort      |0.006755892
2024-11-26 15:33:24,325|6|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Pairs     |0.007790208999999993
2024-11-26 15:33:24,325|6|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Centers   |0.07339380600000012
2024-11-26 15:33:24,326|7|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Candidates|0.16884328700000026
2024-11-26 15:33:24,326|7|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Boxes     |0.0
2024-11-26 15:33:24,326|7|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Filter    |0.21574077
2024-11-26 15:33:24,326|7|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|PSI|Total     |0.5122106640000004
2024-11-26 15:33:24,334|15|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|CMBC|Graph    |0.007062479
2024-11-26 15:33:24,578|259|mr-hn|TIME|0|11136746909756008|1|cell187_1K|10.0|3|5|CMBC|Cliques  |0.24305269
